Survey,UserID,QuestionType,QuestionNum,Environment,Explanation1,Explanation2,Answer,AnswerNum,OrderedExplanation1,OrderedExplanation2,OrderedAnswer,OrderedAnswerNum
2,19,This explanation of how the agent works is satisfying.,6,Seaquest,Grad-CAM,Perturbation-based Saliency Map,This is equally true for explanation 1 and 2,3,Grad-CAM,Perturbation-based Saliency Map,This is equally true for explanation 1 and 2,3
2,19,"From the explanation, I can predict the agent's next action",6,Seaquest,Grad-CAM,Perturbation-based Saliency Map,This is equally true for explanation 1 and 2,3,Grad-CAM,Perturbation-based Saliency Map,This is equally true for explanation 1 and 2,3
2,19,"From the explanation, I understand how the agent works.",7,Breakout,Grad-CAM,Skill Explanation,This is more true for explanation 2 than explanation 1,2,Grad-CAM,Skill Explanation,This is more true for explanation 2 than explanation 1,2
2,19,This explanation of how the agent works has sufficient detail.,7,Breakout,Grad-CAM,Skill Explanation,This is more true for explanation 2 than explanation 1,2,Grad-CAM,Skill Explanation,This is more true for explanation 2 than explanation 1,2
2,19,This explanation of how the agent works is satisfying.,7,Breakout,Grad-CAM,Skill Explanation,This is equally true for explanation 1 and 2,3,Grad-CAM,Skill Explanation,This is equally true for explanation 1 and 2,3
2,19,"From the explanation, I can predict the agent's next action",7,Breakout,Grad-CAM,Skill Explanation,This is more true for explanation 2 than explanation 1,2,Grad-CAM,Skill Explanation,This is more true for explanation 2 than explanation 1,2
2,19,"From the explanation, I understand how the agent works.",8,SpaceInvaders,Grad-CAM,Dataset Similarity Explanation,This is more true for explanation 1 than explanation 2,1,Dataset Similarity Explanation,Grad-CAM,This is more true for explanation 2 than explanation 1,2
2,19,This explanation of how the agent works has sufficient detail.,8,SpaceInvaders,Grad-CAM,Dataset Similarity Explanation,This is more true for explanation 1 than explanation 2,1,Dataset Similarity Explanation,Grad-CAM,This is more true for explanation 2 than explanation 1,2
2,19,This explanation of how the agent works is satisfying.,8,SpaceInvaders,Grad-CAM,Dataset Similarity Explanation,This is equally true for explanation 1 and 2,3,Dataset Similarity Explanation,Grad-CAM,This is equally true for explanation 1 and 2,3
2,19,"From the explanation, I can predict the agent's next action",8,SpaceInvaders,Grad-CAM,Dataset Similarity Explanation,This is more true for explanation 1 than explanation 2,1,Dataset Similarity Explanation,Grad-CAM,This is more true for explanation 2 than explanation 1,2
2,20,"From the explanation, I understand how the agent works.",0,Breakout,Plan Explanation,Perturbation-based Saliency Map,This is more true for explanation 2 than explanation 1,2,Perturbation-based Saliency Map,Plan Explanation,This is more true for explanation 1 than explanation 2,1
2,20,This explanation of how the agent works has sufficient detail.,0,Breakout,Plan Explanation,Perturbation-based Saliency Map,This is more true for explanation 2 than explanation 1,2,Perturbation-based Saliency Map,Plan Explanation,This is more true for explanation 1 than explanation 2,1
2,20,This explanation of how the agent works is satisfying.,0,Breakout,Plan Explanation,Perturbation-based Saliency Map,This is more true for explanation 2 than explanation 1,2,Perturbation-based Saliency Map,Plan Explanation,This is more true for explanation 1 than explanation 2,1
2,20,"From the explanation, I can predict the agent's next action",0,Breakout,Plan Explanation,Perturbation-based Saliency Map,This is more true for explanation 2 than explanation 1,2,Perturbation-based Saliency Map,Plan Explanation,This is more true for explanation 1 than explanation 2,1
2,20,"From the explanation, I understand how the agent works.",1,Breakout,Dataset Similarity Explanation,Skill Explanation,This is equally true for explanation 1 and 2,3,Dataset Similarity Explanation,Skill Explanation,This is equally true for explanation 1 and 2,3
2,20,This explanation of how the agent works has sufficient detail.,1,Breakout,Dataset Similarity Explanation,Skill Explanation,This is equally true for explanation 1 and 2,3,Dataset Similarity Explanation,Skill Explanation,This is equally true for explanation 1 and 2,3
2,20,This explanation of how the agent works is satisfying.,1,Breakout,Dataset Similarity Explanation,Skill Explanation,This is equally true for explanation 1 and 2,3,Dataset Similarity Explanation,Skill Explanation,This is equally true for explanation 1 and 2,3
2,20,"From the explanation, I can predict the agent's next action",1,Breakout,Dataset Similarity Explanation,Skill Explanation,This is equally true for explanation 1 and 2,3,Dataset Similarity Explanation,Skill Explanation,This is equally true for explanation 1 and 2,3
2,20,"From the explanation, I understand how the agent works.",2,Breakout,Perturbation-based Saliency Map,Skill Explanation,This is more true for explanation 1 than explanation 2,1,Perturbation-based Saliency Map,Skill Explanation,This is more true for explanation 1 than explanation 2,1
2,20,This explanation of how the agent works has sufficient detail.,2,Breakout,Perturbation-based Saliency Map,Skill Explanation,This is more true for explanation 1 than explanation 2,1,Perturbation-based Saliency Map,Skill Explanation,This is more true for explanation 1 than explanation 2,1
2,20,This explanation of how the agent works is satisfying.,2,Breakout,Perturbation-based Saliency Map,Skill Explanation,This is more true for explanation 1 than explanation 2,1,Perturbation-based Saliency Map,Skill Explanation,This is more true for explanation 1 than explanation 2,1
2,20,"From the explanation, I can predict the agent's next action",2,Breakout,Perturbation-based Saliency Map,Skill Explanation,This is more true for explanation 1 than explanation 2,1,Perturbation-based Saliency Map,Skill Explanation,This is more true for explanation 1 than explanation 2,1
2,20,"From the explanation, I understand how the agent works.",3,Seaquest,Grad-CAM,Plan Explanation,This is more true for explanation 1 than explanation 2,1,Grad-CAM,Plan Explanation,This is more true for explanation 1 than explanation 2,1
2,20,This explanation of how the agent works has sufficient detail.,3,Seaquest,Grad-CAM,Plan Explanation,This is more true for explanation 1 than explanation 2,1,Grad-CAM,Plan Explanation,This is more true for explanation 1 than explanation 2,1
2,20,This explanation of how the agent works is satisfying.,3,Seaquest,Grad-CAM,Plan Explanation,This is more true for explanation 1 than explanation 2,1,Grad-CAM,Plan Explanation,This is more true for explanation 1 than explanation 2,1
2,20,"From the explanation, I can predict the agent's next action",3,Seaquest,Grad-CAM,Plan Explanation,This is more true for explanation 1 than explanation 2,1,Grad-CAM,Plan Explanation,This is more true for explanation 1 than explanation 2,1
2,20,"From the explanation, I understand how the agent works.",4,Breakout,Dataset Similarity Explanation,Perturbation-based Saliency Map,This is more true for explanation 2 than explanation 1,2,Dataset Similarity Explanation,Perturbation-based Saliency Map,This is more true for explanation 2 than explanation 1,2
2,20,This explanation of how the agent works has sufficient detail.,4,Breakout,Dataset Similarity Explanation,Perturbation-based Saliency Map,This is more true for explanation 2 than explanation 1,2,Dataset Similarity Explanation,Perturbation-based Saliency Map,This is more true for explanation 2 than explanation 1,2
2,20,This explanation of how the agent works is satisfying.,4,Breakout,Dataset Similarity Explanation,Perturbation-based Saliency Map,This is more true for explanation 2 than explanation 1,2,Dataset Similarity Explanation,Perturbation-based Saliency Map,This is more true for explanation 2 than explanation 1,2
2,20,"From the explanation, I can predict the agent's next action",4,Breakout,Dataset Similarity Explanation,Perturbation-based Saliency Map,This is more true for explanation 2 than explanation 1,2,Dataset Similarity Explanation,Perturbation-based Saliency Map,This is more true for explanation 2 than explanation 1,2
2,20,"From the explanation, I understand how the agent works.",5,Breakout,Plan Explanation,Dataset Similarity Explanation,This is more true for explanation 2 than explanation 1,2,Dataset Similarity Explanation,Plan Explanation,This is more true for explanation 1 than explanation 2,1
2,20,This explanation of how the agent works has sufficient detail.,5,Breakout,Plan Explanation,Dataset Similarity Explanation,This is more true for explanation 1 than explanation 2,1,Dataset Similarity Explanation,Plan Explanation,This is more true for explanation 2 than explanation 1,2
2,20,This explanation of how the agent works is satisfying.,5,Breakout,Plan Explanation,Dataset Similarity Explanation,This is more true for explanation 2 than explanation 1,2,Dataset Similarity Explanation,Plan Explanation,This is more true for explanation 1 than explanation 2,1
2,20,"From the explanation, I can predict the agent's next action",5,Breakout,Plan Explanation,Dataset Similarity Explanation,This is more true for explanation 1 than explanation 2,1,Dataset Similarity Explanation,Plan Explanation,This is more true for explanation 2 than explanation 1,2
2,20,"From the explanation, I understand how the agent works.",6,Seaquest,Grad-CAM,Perturbation-based Saliency Map,This is more true for explanation 1 than explanation 2,1,Grad-CAM,Perturbation-based Saliency Map,This is more true for explanation 1 than explanation 2,1
2,20,This explanation of how the agent works has sufficient detail.,6,Seaquest,Grad-CAM,Perturbation-based Saliency Map,This is more true for explanation 1 than explanation 2,1,Grad-CAM,Perturbation-based Saliency Map,This is more true for explanation 1 than explanation 2,1
2,20,This explanation of how the agent works is satisfying.,6,Seaquest,Grad-CAM,Perturbation-based Saliency Map,This is more true for explanation 1 than explanation 2,1,Grad-CAM,Perturbation-based Saliency Map,This is more true for explanation 1 than explanation 2,1
2,20,"From the explanation, I can predict the agent's next action",6,Seaquest,Grad-CAM,Perturbation-based Saliency Map,This is more true for explanation 1 than explanation 2,1,Grad-CAM,Perturbation-based Saliency Map,This is more true for explanation 1 than explanation 2,1
2,20,"From the explanation, I understand how the agent works.",7,Breakout,Grad-CAM,Skill Explanation,This is more true for explanation 2 than explanation 1,2,Grad-CAM,Skill Explanation,This is more true for explanation 2 than explanation 1,2
2,20,This explanation of how the agent works has sufficient detail.,7,Breakout,Grad-CAM,Skill Explanation,This is more true for explanation 2 than explanation 1,2,Grad-CAM,Skill Explanation,This is more true for explanation 2 than explanation 1,2
